,Wikipedia Movie ID,ethnicity_diversity
46769,384141,0.07286670007851516
46770,19485841,0.10858098579280089
46771,27542865,
46772,31029565,
46773,3591767,
46774,18357409,
46775,33326747,0.0808032080150231
46776,18941018,
46777,12985118,0.13853000215366243
46778,20633062,
46779,21968479,
46780,30801363,
46781,1250157,0.36075222437588467
46782,30069754,
46783,6452746,
46784,31309693,
46785,26640845,
46786,22264734,0.0808032080150231
46787,19877711,
46788,28070213,0.13635876357057866
46789,24542655,
46790,15723201,
46791,20904279,0.06691431912613421
46792,19615593,
46793,28185021,
46794,8650020,
46795,8103502,
46796,156644,0.25555421040018467
46797,34086005,
46798,35300735,
46799,35084696,
46800,27863907,
46801,23369116,
46802,22643444,
46803,34981934,
46804,8446486,
46805,22415383,
46806,28492890,
46807,5579795,
46808,17906864,0.13635876357057866
46809,23817786,
46810,9387059,
46811,4600432,
46812,261364,
46813,11202455,
46814,13585172,
46815,28308184,
46816,5986686,
46817,15465392,
46818,73368,
46819,31156941,0.13635876357057866
46820,9796520,
46821,13554668,
46822,10563775,
46823,4710632,
46824,11826721,
46825,22645196,
46826,62115,
46827,24708434,0.09191431912613422
46828,8283082,
46829,30581698,
46830,23854693,
46831,4159637,
46832,8237253,
46833,20600011,
46834,32080908,
46835,27361301,
46836,18423431,
46837,8355088,
46838,5579805,
46839,14929193,
46840,13061987,0.3586841549093481
46841,22865902,
46842,9445359,
46843,24744620,
46844,35981711,
46845,2083293,0.36075222437588467
46846,7299492,
46847,35495058,
46848,29832425,
46849,11387259,
46850,599963,
46851,12565373,
46852,35332968,
46853,2094975,
46854,73366,
46855,22642631,
46856,31156314,
46857,26126499,
46858,20329679,0.3586841549093481
46859,6523280,
46860,1077363,
46861,21621385,
46862,13677429,
46863,18066562,
46864,10240061,
46865,2104296,
46866,35908536,0.19201748824268142
46867,27282758,
46868,25054995,
46869,12569658,
46870,13991161,
46871,32780154,
46872,12485682,
46873,7117880,
46874,234731,
46875,3637019,
46876,28149647,
46877,26098493,0.36075222437588467
46878,25041102,
46879,6767992,
46880,15133732,
46881,4399176,
46882,20072800,
46883,11937544,
46884,8587476,0.07286670007851516
46885,9059503,0.36988038491977066
46886,30116603,0.13635876357057866
46887,14740301,
46888,33099396,
46889,26767972,
46890,23687695,
46891,27264965,
46892,6953656,
46893,11435544,
46894,29185428,
46895,36087680,0.13635876357057866
46896,18497134,
46897,33002357,
46898,26638304,
46899,20329270,0.3806090201930345
46900,12824433,
46901,5348143,
46902,27375567,
46903,13742441,0.3586841549093481
46904,21321554,
46905,4451206,
46906,14740284,
46907,19356961,0.07286670007851516
46908,15113964,
46909,24027952,
46910,2602021,0.122004310983667
46911,16793507,
46912,18688502,
46913,20904313,0.10858098579280089
46914,20639858,0.369460991044354
46915,15128774,
46916,2971654,
46917,9777272,
46918,22469973,0.13635876357057866
46919,14887326,
46920,32543693,
46921,23428014,
46922,2258469,
46923,6969487,0.2800508185311818
46924,11074028,0.19277027822463708
46925,22565208,
46926,23100704,
46927,12489906,
46928,6268506,
46929,25178950,0.3586841549093481
46930,14933148,0.1346845973507713
46931,36945877,
46932,2526303,
46933,5327576,
46934,21138940,
46935,5326183,
46936,19456716,
46937,9797842,
46938,33422493,
46939,22550541,
46940,16897103,
46941,5904084,
46942,15783504,
46943,27997087,
46944,28914650,
46945,24045191,
46946,12320219,
46947,10160738,
46948,12081183,
46949,13022020,
46950,7567631,
46951,2881459,
46952,34961592,
46953,8657003,
46954,31910718,
46955,34805729,
46956,6124288,
46957,19315787,
46958,18916948,
46959,13130719,
46960,27758701,0.3610443678569517
46961,30456453,0.36125208660778235
46962,34609492,
46963,5519614,0.10858098579280089
46964,23172638,
46965,33281342,
46966,24481680,
46967,23792437,
46968,14356600,
46969,27258038,
46970,8370506,
46971,3476119,
46972,20329496,
46973,36422528,
46974,30866673,0.10858098579280089
46975,9428778,
46976,6686041,
46977,970201,
46978,29019393,
46979,1732142,
46980,2095464,0.062284689496504585
46981,8370509,
46982,3017464,
46983,33495788,
46984,9481844,
46985,12137272,
46986,19249416,0.24735513255968178
46987,6258479,
46988,8045017,
46989,31097143,
46990,10136056,
46991,406339,
46992,2731033,0.2736766553562074
46993,25965187,
46994,9141195,0.06691431912613421
46995,908108,
46996,11252704,
46997,18641900,0.3586841549093481
46998,20427584,
46999,36033495,
47000,9016016,
47001,23691164,
47002,35899881,0.38468459735077126
47003,8697799,
47004,25080770,
47005,21800330,
47006,10128536,
47007,1978686,
47008,26681233,
47009,26897990,
47010,12106162,
47011,32057347,
47012,16713018,
47013,3899170,
47014,20278496,0.41402179922634846
47015,4537597,
47016,31946274,
47017,20904171,
47018,23556319,
47019,35883801,
47020,23910547,
47021,3978358,
47022,6768780,
47023,34541743,
47024,33655611,
47025,17029551,
47026,31714230,
47027,22644339,
47028,31025546,
47029,4465361,
47030,17936182,
47031,3541389,
47032,20816204,
47033,2936667,
47034,9179416,
47035,35478068,
47036,1979586,
47037,23752635,
47038,18200505,
47039,26538423,
47040,5747189,
47041,9024786,
47042,22072852,
47043,34234169,
47044,9738891,
47045,17841256,
47046,31157780,
47047,76628,
47048,27708869,
47049,8677111,
47050,27507961,
47051,9311550,0.3585809857928009
47052,28882106,
47053,21006948,
47054,4042267,
47055,21971792,
47056,33928126,
47057,8478443,
47058,30834424,
47059,8500485,
47060,14318550,
47061,34155445,0.36460663456919634
47062,35871682,
47063,27846279,
47064,1822771,
47065,19712774,
47066,32817565,
47067,686022,
47068,4471098,
47069,17519548,
47070,20935720,
47071,24174272,
47072,31913252,
47073,12234659,
47074,27488498,
47075,29071909,
47076,240376,
47077,27177978,
47078,21634660,
47079,5472414,
47080,9695011,
47081,17828310,
47082,29272722,
47083,33148591,
47084,31803985,
47085,8811666,
47086,19495562,
47087,34954363,
47088,1516678,
47089,13923867,
47090,31159537,
47091,3072383,0.36075222437588467
47092,14318573,
47093,3644330,
47094,26194683,
47095,27605812,
47096,34984208,
47097,29007480,0.3861030459518994
47098,19118550,
47099,8811681,
47100,21585364,
47101,33088248,
47102,20550138,
47103,22644871,
47104,35374140,
47105,261448,0.3865455390436314
47106,9110442,
47107,2571477,0.13902986438556011
47108,9919178,
47109,25536699,
47110,27440393,
47111,34752482,0.19191431912613421
47112,8582101,
47113,26014758,
47114,20657842,0.13635876357057866
47115,8202158,
47116,23833425,
47117,21913863,
47118,31156346,
47119,565758,0.3250118009514188
47120,3716313,
47121,33097113,
47122,35002530,0.19191431912613421
47123,3476903,
47124,13579732,0.10858098579280089
47125,28149539,
47126,419688,
47127,28274697,
47128,30353485,
47129,31148945,0.13635876357057866
47130,35005098,
47131,16738372,
47132,35869801,
47133,29344186,
47134,2572668,
47135,22983629,
47136,3565252,
47137,18092377,
47138,26779875,0.30649328243290025
47139,14984221,
47140,30718169,
47141,7098555,
47142,14832787,
47143,34344124,
47144,28373633,
47145,9693975,
47146,6247686,
47147,35230942,
47148,931950,
47149,4243949,
47150,33215462,
47151,35671368,
47152,24401583,
47153,34139896,
47154,23704427,0.19277027822463708
47155,1458713,
47156,32456554,
47157,32999479,
47158,5148493,
47159,25517416,
47160,32149772,
47161,6866061,
47162,7548602,
47163,10101932,
47164,2898682,0.0808032080150231
47165,15120929,
47166,7596752,
47167,20427667,
47168,673903,
47169,3186725,
47170,3507962,
47171,14853477,
47172,33765489,
47173,32456622,
47174,10688272,
47175,29539622,
47176,14319786,
47177,21954355,
47178,29707690,
47179,33346429,0.19201748824268142
47180,34624003,
47181,27842523,
47182,9565480,
47183,26702382,
47184,32209914,
47185,6288902,
47186,9207788,0.09458541994111568
47187,14106619,
47188,6339198,0.1366029081837971
47189,5253337,
47190,28715908,
47191,22981038,
47192,30608428,
47193,2918007,
47194,24317502,
47195,2517138,
47196,2489108,
47197,14718556,
47198,851285,
47199,26776755,
47200,5401838,
47201,29284840,
47202,24618022,
47203,570491,0.19201748824268142
47204,9041079,0.36125208660778235
47205,12289850,
47206,15079235,
47207,31618964,
47208,23725400,
47209,8030277,
47210,12917337,
47211,26730077,
47212,25036403,0.3586841549093481
47213,36017252,
47214,13909416,
47215,31087555,0.38393180736881566
47216,17016705,
47217,24092091,
47218,26399641,
47219,33636757,0.2806884658930151
47220,29101425,
47221,15068907,
47222,6351723,
47223,11046148,
47224,10977,
47225,24870348,
47226,2093510,
47227,16030639,0.3658111080662781
47228,8436190,
47229,21163541,
47230,32450888,0.19191431912613421
47231,35565471,
47232,10781602,
47233,1722134,
47234,19202513,
47235,17826485,
47236,25228092,
47237,242017,
47238,9127916,
47239,24587655,
47240,11330415,
47241,13708812,0.3586841549093481
47242,36016976,
47243,18037145,
47244,34147125,
47245,32371910,
47246,24092798,
47247,17249476,
47248,26263399,0.3586841549093481
47249,1483067,
47250,22409825,
47251,23026426,
47252,28379599,
47253,33390460,
47254,13180718,
47255,31988272,
47256,31724592,
47257,1693913,
47258,27573594,0.3658111080662781
47259,10214302,0.297268267927176
47260,25809914,
47261,24567800,
47262,20888275,
47263,13800782,
47264,29680525,
47265,26377349,
47266,8759968,
47267,13771225,0.3866029081837971
47268,26038444,
47269,12059622,
47270,35989375,
47271,14034915,
47272,29511732,
47273,12634855,
47274,23687944,
47275,5895363,
47276,6877863,
47277,4753649,
47278,12595333,
47279,19947278,
47280,9768765,
47281,3861283,
47282,19288777,
47283,5451062,
47284,10475655,0.2842704468658088
47285,31323938,
47286,15591569,
47287,29272473,
47288,6769790,
47289,32198848,
47290,27079,
47291,30682821,
47292,26713399,
47293,18634378,
47294,11491196,
47295,27947310,
47296,7335543,
47297,33539227,
47298,11992,
47299,24162645,
47300,5873118,
47301,20903251,
47302,15477513,
47303,4163786,
47304,5269549,
47305,1812238,
47306,14052970,0.2788733241765365
47307,7257013,
47308,11988,
47309,1397142,
47310,28725957,
47311,28984353,
47312,17339815,0.38867097765033365
47313,4316523,
47314,15397951,
47315,31504552,
47316,31810085,
47317,27213793,
47318,18407628,
47319,20904007,0.3585809857928009
47320,1133937,
47321,19262096,
47322,13455991,
47323,24002990,
47324,15455526,
47325,24473476,
47326,19353900,
47327,31616980,0.10858098579280089
47328,3894336,
47329,9469327,
47330,924857,0.12734364892453784
47331,24569457,
47332,2749550,
47333,28510160,0.10858098579280089
47334,2252823,
47335,26761606,
47336,5388488,
47337,8780173,
47338,31195840,0.35943694489130373
47339,30520872,
47340,5321895,
47341,31801851,
47342,10709115,
47343,22311056,
47344,34484440,
47345,22376055,
47346,19165776,
47347,21714981,
47348,2619545,
47349,32620594,
47350,26364509,
47351,1608510,
47352,35069179,0.07372265917701802
47353,7285021,
47354,19007404,
47355,27911129,
47356,7256422,
47357,13341623,
47358,33575198,
47359,24573767,
47360,4199982,
47361,11236927,
47362,5060788,
47363,3960247,
47364,9914529,
47365,18809464,
47366,33468971,
47367,35137409,
47368,24735162,
47369,9914521,
47370,4343392,
47371,19218544,
47372,27694404,0.11943637928523276
47373,26961604,
47374,5943666,0.2281046302086537
47375,32828021,
47376,24044611,
47377,32837210,
47378,20168708,
47379,7029576,
47380,28499316,
47381,20581295,0.3585809857928009
47382,8050436,
47383,33916609,
47384,497109,
47385,23005347,
47386,34016506,
47387,1849347,
47388,18622484,0.19408555770921798
47389,805120,
47390,11785619,
47391,2008660,
47392,22644207,
47393,10297102,
47394,10264717,
47395,7239107,
47396,19413701,
47397,3907844,
47398,9907253,
47399,8760490,
47400,17260985,
47401,9676098,
47402,2069002,
47403,14143223,
47404,28062825,
47405,24187769,
47406,404122,
47407,10553723,0.16377765461312999
47408,3028394,
47409,1751324,
47410,311935,
47411,8220284,
47412,24859792,
47413,33603370,
47414,22895245,
47415,20998864,
47416,14627259,
47417,4103941,
47418,28859296,
47419,3332740,
47420,8762949,
47421,33575471,
47422,11398091,
47423,30929424,
47424,35962922,0.2748887657242411
47425,12145390,
47426,6058393,0.13635876357057866
47427,10390175,
47428,6222273,
47429,25743290,
47430,34285957,
47431,28492555,
47432,26623392,
47433,19558213,
47434,2917491,0.36075222437588467
47435,5480870,
47436,3755866,
47437,9460139,
47438,28545685,
47439,17259609,
47440,30352981,
47441,10778392,
47442,19187604,
47443,25646961,
47444,26431844,
47445,5612615,
47446,26614192,0.10858098579280089
47447,20377498,
47448,7027114,
47449,24527356,
47450,28374771,
47451,3720437,0.13635876357057866
47452,25750378,0.37345874411765223
47453,350358,
47454,25187050,0.22846452132933573
47455,12814638,
47456,2105869,
47457,4389723,
47458,33270972,
47459,19793983,
47460,31527926,
47461,31141863,
47462,10424144,
47463,31029266,
47464,19082316,
47465,9776367,
47466,29831978,0.3586841549093481
47467,1181107,
47468,2124881,
47469,12258868,
47470,61183,
47471,6147723,
47472,26030489,
47473,17546443,
47474,36438651,
47475,20874218,
47476,9916192,
47477,34135810,
47478,26164214,0.19201748824268142
47479,26004682,
47480,61184,0.2504953267097912
47481,7469030,0.40336502611863745
47482,23666556,
47483,13007706,
47484,22615164,
47485,19494476,
47486,9460450,
47487,27947324,
47488,20954169,
47489,26640884,
47490,7031132,
47491,33336227,
47492,16626430,
47493,28224144,
47494,1859925,
47495,7607539,
47496,21606370,
47497,7324000,
47498,30998974,
47499,3535700,
47500,24974442,
47501,26004528,
47502,31859820,
47503,6906292,
47504,5082550,
47505,9210138,
47506,15779585,
47507,36005953,
47508,9272916,
47509,9024466,
47510,17299475,0.3847877664673185
47511,26363908,
47512,20980488,
47513,7511487,
47514,9029387,
47515,23447923,0.062284689496504585
47516,10295435,
47517,34292465,
47518,31029504,
47519,14019546,0.4140217992263484
47520,5777111,
47521,28492676,
47522,12112102,
47523,32599610,
47524,32774210,
47525,9930507,
47526,8982202,0.16949647100237397
47527,21150037,
47528,7972574,
47529,30886678,
47530,6560739,0.10858098579280089
47531,29415555,
47532,8613295,0.0808032080150231
47533,3567281,0.36075222437588467
47534,22139979,
47535,11488359,
47536,676909,0.2790743913903489
47537,19505640,
47538,20770329,
47539,14068757,
47540,8414489,
47541,28992317,
47542,11535233,
47543,18903874,
47544,7580877,
47545,6795099,
47546,4268056,
47547,26188630,
47548,23341086,
47549,17254858,
47550,8848464,
47551,14596339,
47552,10004664,0.09191431912613422
47553,23666901,
47554,936759,
47555,76351,
47556,14416996,
47557,24816754,
47558,680435,
47559,1393739,
47560,24077310,0.31105230389139604
47561,31935934,
47562,153372,0.32937318640843416
47563,30459594,
47564,34208148,
47565,4120842,
47566,1358857,
47567,28133370,
47568,12696049,
47569,33015462,
47570,34293211,
47571,6602116,
47572,9959860,
47573,9900403,
47574,17491294,
47575,9803131,
47576,33108995,
47577,19800916,
47578,10271998,
47579,35777606,
47580,4159146,
47581,31026140,
47582,28999821,0.27357348623966016
47583,660343,
47584,1651747,
47585,31673554,0.19191431912613421
47586,18089755,
47587,25608593,
47588,29606916,
47589,1562557,
47590,1250196,
47591,4864423,
47592,563040,
47593,25529226,
47594,9922154,
47595,31983128,
47596,2058218,
47597,23543664,
47598,6068554,
47599,20563283,
47600,8783042,
47601,5051767,
47602,31087327,0.2728206962577045
47603,15717360,
47604,26188754,
47605,25395234,
47606,32175602,
47607,11392612,0.19191431912613421
47608,22643726,
47609,30715887,
47610,34600732,
47611,31121489,
47612,8817989,
47613,26197016,
47614,31275330,
47615,1039384,
47616,8313763,
47617,12991462,
47618,23278076,
47619,13586128,
47620,30960129,
47621,31020151,
47622,6330847,
47623,18146183,
47624,1549293,
47625,22884253,
47626,19522098,
47627,32253591,0.10858098579280089
47628,20282112,
47629,27376208,0.3658111080662781
47630,22831812,
47631,25614987,
47632,5698250,
47633,8935167,
47634,24009004,
47635,722340,
47636,23901929,
47637,18552074,
47638,22165169,
47639,24036803,
47640,28948624,
47641,9545952,
47642,9381820,
47643,26068611,
47644,22815373,
47645,34371105,
47646,31155621,
47647,9539254,
47648,4774152,
47649,33594947,
47650,23481438,
47651,9488284,
47652,7361776,
47653,16151273,
47654,34077105,
47655,26499405,
47656,27762733,
47657,8821499,
47658,28492486,
47659,9879675,
47660,26087381,
47661,17182785,
47662,32181322,
47663,22121023,
47664,1496790,
47665,8120239,0.11801793068410461
47666,2968661,
47667,31628401,
47668,11555729,0.10858098579280089
47669,12275048,
47670,20453522,
47671,18689134,
47672,9879695,
47673,20753929,
47674,24586901,
47675,5281980,
47676,18162839,
47677,1662366,
47678,4521906,
47679,14605691,
47680,5657263,
47681,3517536,
47682,19437242,
47683,10288509,
47684,12139234,
47685,33016483,
47686,31153815,
47687,31653564,
47688,32142542,
47689,22907524,
47690,3944660,0.05858098579280088
47691,6371775,
47692,26118204,
47693,4126394,
47694,6550500,
47695,16166605,
47696,7659272,
47697,31452882,
47698,4868441,
47699,19161747,
47700,19951090,
47701,34888791,
47702,35431402,
47703,18766606,0.2953271903207896
47704,12490707,
47705,30742032,
47706,31207042,
47707,264869,
47708,15368138,0.3586841549093481
47709,18220509,0.09191431912613422
47710,33100206,
47711,26613939,
47712,16260144,
47713,12140353,
47714,2862407,
47715,12139238,
47716,19587123,
47717,20520727,
47718,8981407,
47719,25253586,0.35943694489130373
47720,25138426,
47721,13927209,
47722,28076467,
47723,28235158,
47724,9541484,
47725,5896752,
47726,2994845,
47727,29786332,
47728,4697001,
47729,7239367,
47730,28373941,
47731,33502947,
47732,19802449,
47733,32842780,
47734,21084829,
47735,24160615,
47736,17718246,
47737,25843596,
47738,28148564,
47739,9994267,
47740,76320,
47741,25515516,0.13635876357057866
47742,28373786,
47743,19204595,
47744,11940010,
47745,1091346,
47746,710906,
47747,3828751,
47748,16473441,
47749,901489,
47750,32274453,
47751,31155451,
47752,34202918,
47753,213413,
47754,35719258,0.19191431912613421
47755,22621748,
47756,16524592,
47757,18514725,0.35943694489130373
47758,28467685,
47759,11437850,
47760,4266695,
47761,23666987,
47762,2795625,
47763,24418098,
47764,22528630,
47765,27612051,
47766,3644374,
47767,9672233,
47768,36129686,
47769,36363854,
47770,23302133,
47771,23258265,
47772,45126,
47773,16028780,
47774,10227372,
47775,8112245,
47776,32142896,0.1372147226690815
47777,31156946,
47778,1623960,
47779,22693523,
47780,14821387,
47781,23195993,0.28032227475204446
47782,8962906,
47783,10530381,
47784,35051245,
47785,19978736,
47786,12159448,
47787,1025150,
47788,18357649,
47789,28749159,
47790,1138292,
47791,8502322,
47792,5125488,
47793,23883267,
47794,28070112,
47795,32863724,
47796,88326,
47797,13149087,
47798,1428955,
47799,10873336,
47800,1253851,
47801,11102452,
47802,3819797,
47803,26701995,
47804,5781761,
47805,15248061,
47806,3092405,
47807,4189858,
47808,14230594,
47809,25224629,
47810,14312549,
47811,13023421,
47812,31156152,
47813,3068387,
47814,3644380,
47815,31155246,
47816,3303351,
47817,28483953,
47818,6406551,
47819,31176678,0.37115073236081714
47820,10388225,
47821,31096074,
47822,29759448,
47823,28216994,
47824,33830782,0.13635876357057866
47825,16942427,0.10858098579280089
47826,20377418,
47827,13037134,0.3586841549093481
47828,24765005,
47829,3120202,
47830,13359663,
47831,3450162,
47832,13557348,
47833,28467670,
47834,34517211,
47835,658404,
47836,3135310,
47837,640260,
47838,3562095,0.36075222437588467
47839,17813880,0.36075222437588467
47840,1651639,
47841,20475363,0.1904842975195453
47842,7193021,
47843,24461628,
47844,9383737,
47845,13006498,
47846,1730420,
47847,10273255,
47848,32916776,0.2757447248227439
47849,24077220,
47850,36582634,0.3586841549093481
47851,11328161,
47852,4149931,
47853,23992852,
47854,5566139,
47855,11840982,
47856,5109680,
47857,31434310,
47858,31156495,
47859,8752596,
47860,26461312,
47861,19815520,
47862,4153895,
47863,5566147,
47864,11760799,
47865,27962796,
47866,26461395,
47867,28325994,
47868,31156650,
47869,42993,
47870,31321720,
47871,34662841,
47872,13055932,
47873,20327325,
47874,18895294,
47875,25020031,
47876,2025145,
47877,8628195,
47878,31653465,
47879,4419761,
47880,8850968,
47881,22898760,
47882,10668307,
47883,11418397,
47884,28190654,
47885,8543798,
47886,31156549,
47887,14259399,
47888,29782,
47889,9110018,
47890,20482424,
47891,2052231,
47892,34180770,0.13635876357057866
47893,8615445,
47894,27736491,
47895,14412141,
47896,54166,
47897,21406278,
47898,2208902,
47899,13735294,
47900,4367877,
47901,17216587,
47902,3227301,
47903,31322893,
47904,28676285,
47905,9993020,
47906,26413589,
47907,19998249,0.10858098579280089
47908,8683345,
47909,5032632,
47910,33826556,0.3937867626911327
47911,36348935,
47912,2075256,
47913,15762321,
47914,14935243,
47915,20465742,
47916,7400291,
47917,28375513,0.09191431912613422
47918,19814287,
47919,33828319,
47920,23972224,
47921,183447,
47922,30366109,
47923,3235051,
47924,1351316,0.36075222437588467
47925,1058504,
47926,8445116,
47927,30635965,
47928,26358018,
47929,14141946,
47930,903297,
47931,5954041,
47932,24913134,
47933,5923051,
47934,35267146,
47935,4610981,0.39813174954474445
47936,11251963,0.12684378669264018
47937,10539303,
47938,6799781,
47939,1904012,0.12734364892453784
47940,8748100,
47941,5697437,
47942,24061073,
47943,20239110,
47944,25018785,
47945,19983188,
47946,22508632,
47947,7372058,0.36125208660778235
47948,23492730,
47949,19758885,
47950,7567578,
47951,15287430,
47952,20951623,
47953,3981996,
47954,23947713,
47955,13776894,
47956,11647875,
47957,32171027,
47958,12181957,
47959,31200386,
47960,331860,
47961,4081732,
47962,31215687,
47963,30249307,
47964,17912395,
47965,2019694,
47966,24051596,
47967,33368696,
47968,29267698,
47969,28354394,
47970,1875065,
47971,31949635,
47972,21322024,
47973,30353369,
47974,13494548,
47975,23691144,
47976,21858184,
47977,28499036,
47978,19029915,
47979,13907547,
47980,6415208,
47981,6046110,
47982,9869126,
47983,33617459,
47984,31286006,
47985,9653607,
47986,7012465,
47987,9696341,
47988,12356406,
47989,22643926,
47990,9919732,
47991,34363795,
47992,23293031,
47993,20904293,
47994,31300052,
47995,36525875,
47996,2900798,
47997,9055236,
47998,29365460,
47999,23685170,
48000,11069257,
48001,29801414,
48002,36090388,
48003,15431228,0.3586841549093481
48004,11563940,
48005,1923288,
48006,665946,0.36801040956875286
48007,28611693,
48008,1725281,
48009,35503970,0.10858098579280089
48010,18603801,
48011,18849274,
48012,31156369,
48013,11800747,
48014,3687024,
48015,7511807,
48016,32032279,
48017,4298222,
48018,9161062,
48019,25367068,
48020,4045252,0.18610304595189944
48021,31156311,
48022,2018960,
48023,14744675,
48024,23574704,
48025,18586452,
48026,28386057,
48027,9696348,0.3586841549093481
48028,29173696,
48029,229047,
48030,12232045,
48031,33539126,
48032,34992086,
48033,52390,
48034,28829028,
48035,31569602,0.13635876357057866
48036,28462923,
48037,24912855,
48038,6976299,
48039,4045253,
48040,16842403,
48041,23687463,
48042,33155515,
48043,2237002,
48044,3160086,0.19408555770921798
48045,19043041,
48046,29672776,
48047,2488992,
48048,25865478,
48049,27735073,
48050,9214282,
48051,11009343,
48052,606494,
48053,8012981,
48054,4045254,
48055,31354586,
48056,5501244,
48057,28977978,
48058,10615842,0.13635876357057866
48059,991410,
48060,26022897,
48061,2005355,
48062,25871150,0.19408555770921798
48063,8900483,
48064,4871658,
48065,26389782,
48066,34822150,
48067,3915448,0.07286670007851516
48068,17527714,
48069,9919154,
48070,28548430,
48071,20979761,0.31820687602541686
48072,20073988,
48073,12415417,
48074,19067457,
48075,9107557,
48076,22657030,
48077,1380847,
48078,7764053,0.2455399908432032
48079,9246624,
48080,1011439,
48081,104916,
48082,7505600,
48083,30232904,
48084,23664394,
48085,23778776,
48086,26152459,0.2736766553562074
48087,7363704,
48088,24032824,
48089,31819207,
48090,26288661,
48091,32252915,
48092,5235481,
48093,4430420,
48094,5133535,
48095,157481,
48096,8387011,
48097,33641119,
48098,17621096,
48099,28149619,
48100,5020192,0.10858098579280089
48101,1683515,
48102,15256842,
48103,26012433,
48104,15499560,
48105,14544959,
48106,4619136,
48107,2217409,
48108,2321340,
48109,9919149,
48110,30027417,
48111,36454546,
48112,26839154,
48113,19505711,
48114,10225164,
48115,18401762,
48116,9994377,
48117,21160961,
48118,7364096,
48119,3561968,
48120,18620128,0.19408555770921798
48121,32829013,
48122,1072033,
48123,11117337,0.19408555770921798
48124,17861797,
48125,12001176,
48126,16189151,
48127,6017325,
48128,31020894,
48129,32124219,
48130,7363831,
48131,31139326,
48132,20580806,
48133,12815847,
48134,32644845,
48135,32930339,
48136,4731866,
48137,34066279,
48138,673599,
48139,28484082,
48140,31278141,
48141,26279157,
48142,9001422,
48143,3117439,0.2038733241765365
48144,7260058,
48145,7518562,
48146,30812180,
48147,1957324,
48148,25689620,
48149,34530610,
48150,31186529,
48151,9919455,
48152,14143461,
48153,22914553,
48154,21353696,
48155,21874778,
48156,30317436,
48157,19479460,
48158,10915044,
48159,11957789,
48160,23872361,0.19201748824268142
48161,904450,
48162,25514131,
48163,18606013,
48164,30543746,
48165,33149657,
48166,4567198,
48167,26099181,
48168,6258597,
48169,7237781,
48170,8523165,
48171,36045053,
48172,9879588,
48173,3728836,
48174,1267738,
48175,6504302,0.11812109980065184
48176,33839298,
48177,2792491,
48178,29879308,
48179,6333255,
48180,20554814,
48181,35722781,
48182,25526318,
48183,22976200,
48184,34551413,
48185,9586182,
48186,29577999,
48187,4300779,
48188,26222698,
48189,26361549,
48190,29997146,
48191,3746,
48192,1257453,0.2852474873515109
48193,3459901,
48194,18975648,
48195,23881451,
48196,27572089,
48197,25214913,
48198,29181320,
48199,21278119,0.3586841549093481
48200,30005881,
48201,7987214,
48202,19925493,
48203,7378016,
48204,14395231,
48205,32913943,
48206,8720274,
48207,17922606,
48208,20939012,
48209,13096121,
48210,7371299,
48211,12603362,
48212,2566582,0.18478776646731854
48213,2969022,
48214,21686356,
48215,744312,0.21993624151713043
48216,31487606,
48217,3711228,
48218,21983985,
48219,77751,
48220,33295005,
48221,28242447,
48222,11720878,
48223,1320650,
48224,7437870,
48225,24543179,
48226,28492619,
48227,2121253,
48228,22785960,0.07286670007851516
48229,24643281,
48230,19603130,
48231,32608557,0.3847877664673185
48232,7646761,
48233,26588184,0.10858098579280089
48234,320032,
48235,8048555,
48236,21972505,
48237,54175,
48238,19163093,
48239,15382285,
48240,23594559,
48241,9060099,
48242,35013203,
48243,22644957,
48244,5452894,
48245,20415326,
48246,9139641,
48247,4655520,0.09191431912613422
48248,17867611,
48249,21231105,
48250,19664801,
48251,32883855,
48252,36393278,
48253,123464,
48254,32848882,
48255,27417904,
48256,310436,
48257,12061556,
48258,25737146,
48259,8589723,
48260,20378925,
48261,23377321,
48262,21070862,
48263,35074155,
48264,6716962,
48265,21473164,
48266,11142198,0.19191431912613421
48267,18679873,
48268,3975447,
48269,15640954,0.36137589858731234
48270,27001648,
48271,18912832,
48272,5444168,
48273,9159481,
48274,23688082,
48275,36165934,
48276,10023835,
48277,31012555,
48278,20217701,
48279,10860695,
48280,9993367,
48281,32944879,
48282,34547901,
48283,31132231,
48284,28148116,
48285,33552522,
48286,7323910,
48287,18206094,
48288,2251161,
48289,22624176,0.36125208660778235
48290,30000788,
48291,30629482,0.13635876357057866
48292,26900791,0.3585809857928009
48293,17112586,
48294,3304471,
48295,31882908,
48296,1495388,
48297,10872302,
48298,21866130,
48299,35667502,
48300,10227082,
48301,29200671,
48302,956388,
48303,23969725,
48304,29215207,0.0808032080150231
48305,6124685,0.4457410580570156
48306,7986093,
48307,4996220,0.2906444391198205
48308,30164225,
48309,35747922,
48310,25338462,0.35943694489130373
48311,1613245,
48312,12173833,
48313,15056534,
48314,33918503,
48315,28352539,
48316,32896086,
48317,25590057,
48318,29016686,
48319,3565169,
48320,17491063,
48321,13020683,
48322,10047161,
48323,5936873,
48324,18612969,
48325,26679558,
48326,28639220,
48327,18697246,
48328,7936237,
48329,2846126,
48330,16194388,
48331,12746952,
48332,3759173,
48333,13485985,
48334,12719760,
48335,8166371,
48336,6117093,
48337,27501684,
48338,7534904,
48339,16962679,
48340,8513914,
48341,1011854,0.30649328243290025
48342,5676388,
